window_id,window_start_utc,window_end_utc,product_id,depth,target_samples,successful_samples,failed_samples,imbalance_mean,imbalance_median,imbalance_min,imbalance_max,bid_volume_mean,ask_volume_mean,notes
btc_usd_d10_20260815T013721Z,2026-08-15T01:37:21.179142Z,2026-08-15T02:36:21.263789Z,BTC-USD,10,60,60,0,-0.348995278868,-0.440714535474,-0.934733743526,0.826105474396,0.592635945833,1.345694943333,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260815T025628Z,2026-08-15T02:56:28.403713Z,2026-08-15T03:55:28.478263Z,BTC-USD,10,60,60,0,-0.220158989432,-0.315293854283,-0.949248909502,0.816997381245,0.523916996333,1.043727516333,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260815T035545Z,2026-08-15T03:55:45.998586Z,2026-08-15T04:54:46.137187Z,BTC-USD,10,60,60,0,0.022350348701,0.087672723337,-0.920888380306,0.911418941855,0.6789563425,0.745632938,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260815T045506Z,2026-08-15T04:55:06.194003Z,2026-08-15T05:54:06.271953Z,BTC-USD,10,60,60,0,-0.141226022894,-0.240944540235,-0.993460339309,0.977317883956,0.483144683333,0.904248521167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260815T055424Z,2026-08-15T05:54:24.113755Z,2026-08-15T06:53:24.242472Z,BTC-USD,10,60,60,0,-0.056433123009,-0.178042954807,-0.957377089213,0.999875013168,0.632799364667,0.718500437333,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260815T065343Z,2026-08-15T06:53:43.691141Z,2026-08-15T07:52:43.760351Z,BTC-USD,10,60,60,0,-0.297342243773,-0.392146603351,-0.95976065158,0.950297679669,0.720163046,1.5262751255,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260815T075303Z,2026-08-15T07:53:03.439779Z,2026-08-15T08:52:03.642803Z,BTC-USD,10,60,60,0,-0.281625727731,-0.436864956584,-0.943819242154,0.99982960372,0.832210927167,1.680814653167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260815T085220Z,2026-08-15T08:52:20.868128Z,2026-08-15T09:51:20.931571Z,BTC-USD,10,60,60,0,0.006397058355,-0.032447318486,-0.999750634352,0.97108800046,0.660129076667,0.715278627,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260815T095139Z,2026-08-15T09:51:39.276596Z,2026-08-15T10:50:39.407815Z,BTC-USD,10,60,60,0,0.021119626498,0.036959590093,-0.999982756766,0.948897814278,0.671538881333,0.7580995315,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260815T105059Z,2026-08-15T10:50:59.771041Z,2026-08-15T11:49:59.949880Z,BTC-USD,10,60,60,0,-0.113649505587,-0.124265536107,-0.965084867737,0.999945624076,0.519847293,0.825598377167,hourly window sampler; minute rows are collected live during the run
btc_usd_d10_20260815T115018Z,2026-08-15T11:50:18.615835Z,2026-08-15T12:49:18.968036Z,BTC-USD,10,60,60,0,-0.080933583688,-0.076120081477,-0.982965716536,0.919889884695,0.802897579833,1.0199845675,hourly window sampler; minute rows are collected live during the run
