window_id,sample_index,planned_at_utc,collected_at_utc,product_id,depth,status,error,sequence,snapshot_time_utc,bid_volume,ask_volume,imbalance,best_bid,best_ask,mid_price,spread,spread_bps,bids_json,asks_json
btc_usd_d10_20260809T020956Z,0,2026-08-09T02:09:56.540654Z,2026-08-09T02:09:56.540690Z,BTC-USD,10,ok,,133942958752,2026-08-09T02:09:53.630507757Z,2.31753542,2.71695568,-0.07933676951,64787.129999999997,64787.139999999999,64787.134999999995,0.010000000002,0.001543516317,"[{""price"":64787.13,""size"":1.04109645,""num_orders"":5},{""price"":64787.12,""size"":0.03,""num_orders"":1},{""price"":64787.1,""size"":0.03,""num_orders"":1},{""price"":64786.97,""size"":0.08229799,""num_orders"":1},{""price"":64786.68,""size"":0.01234953,""num_orders"":1},{""price"":64785.51,""size"":0.00185584,""num_orders"":1},{""price"":64783.82,""size"":0.12348761,""num_orders"":1},{""price"":64783.14,""size"":0.37913816,""num_orders"":1},{""price"":64783.13,""size"":0.61723266,""num_orders"":1},{""price"":64783.11,""size"":7.718e-05,""num_orders"":1}]","[{""price"":64787.14,""size"":0.08809658,""num_orders"":3},{""price"":64790.39,""size"":0.12347511,""num_orders"":1},{""price"":64790.76,""size"":1.7e-05,""num_orders"":1},{""price"":64791.31,""size"":0.99760617,""num_orders"":1},{""price"":64791.32,""size"":0.61723266,""num_orders"":1},{""price"":64793.23,""size"":0.18460305,""num_orders"":1},{""price"":64793.24,""size"":0.01061683,""num_orders"":1},{""price"":64793.27,""size"":0.07691794,""num_orders"":1},{""price"":64793.28,""size"":0.61723266,""num_orders"":1},{""price"":64793.51,""size"":0.00115768,""num_orders"":1}]"
btc_usd_d10_20260809T020956Z,1,2026-08-09T02:10:56.540654Z,2026-08-09T02:10:56.540819Z,BTC-USD,10,ok,,133942981461,2026-08-09T02:10:54.501169087Z,1.13594765,1.42364341,-0.11239911113,64797.989999999998,64798,64797.994999999995,0.010000000002,0.001543257627,"[{""price"":64797.99,""size"":0.41804918,""num_orders"":5},{""price"":64797.98,""size"":0.03,""num_orders"":1},{""price"":64797.96,""size"":0.03,""num_orders"":1},{""price"":64797.73,""size"":0.01234707,""num_orders"":1},{""price"":64796.69,""size"":0.03086578,""num_orders"":2},{""price"":64796.37,""size"":0.0054014,""num_orders"":1},{""price"":64795.87,""size"":0.45806682,""num_orders"":1},{""price"":64795.55,""size"":0.02100001,""num_orders"":1},{""price"":64795.35,""size"":0.12346564,""num_orders"":1},{""price"":64794.18,""size"":0.00675175,""num_orders"":1}]","[{""price"":64798.0,""size"":0.17396091,""num_orders"":6},{""price"":64799.3,""size"":0.03086454,""num_orders"":2},{""price"":64799.62,""size"":0.0054014,""num_orders"":1},{""price"":64799.99,""size"":1e-07,""num_orders"":1},{""price"":64800.0,""size"":1.7e-07,""num_orders"":1},{""price"":64801.45,""size"":0.12345402,""num_orders"":1},{""price"":64801.62,""size"":1.7e-05,""num_orders"":1},{""price"":64801.81,""size"":0.00675175,""num_orders"":1},{""price"":64802.47,""size"":0.46596086,""num_orders"":1},{""price"":64802.51,""size"":0.61723266,""num_orders"":1}]"
btc_usd_d10_20260809T020956Z,2,2026-08-09T02:11:56.540654Z,2026-08-09T02:11:56.540773Z,BTC-USD,10,ok,,133943002981,2026-08-09T02:11:54.614642627Z,3.17616954,1.7200754,0.297389970854,64795.099999999999,64795.110000000001,64795.104999999996,0.010000000002,0.00154332646,"[{""price"":64795.1,""size"":0.44518745,""num_orders"":8},{""price"":64794.64,""size"":0.01234562,""num_orders"":1},{""price"":64793.86,""size"":0.06,""num_orders"":1},{""price"":64793.85,""size"":0.001546,""num_orders"":1},{""price"":64793.81,""size"":0.08,""num_orders"":1},{""price"":64793.8,""size"":0.03086716,""num_orders"":2},{""price"":64793.52,""size"":0.08,""num_orders"":1},{""price"":64793.51,""size"":1.84469448,""num_orders"":1},{""price"":64793.5,""size"":0.61723266,""num_orders"":1},{""price"":64793.48,""size"":0.00429617,""num_orders"":1}]","[{""price"":64795.11,""size"":0.1533148,""num_orders"":4},{""price"":64796.41,""size"":0.0308659,""num_orders"":2},{""price"":64796.74,""size"":0.00540164,""num_orders"":1},{""price"":64797.06,""size"":0.001546,""num_orders"":1},{""price"":64798.93,""size"":0.00675205,""num_orders"":1},{""price"":64799.03,""size"":0.08,""num_orders"":1},{""price"":64799.04,""size"":0.12345862,""num_orders"":1},{""price"":64799.95,""size"":0.08,""num_orders"":1},{""price"":64799.96,""size"":0.62150373,""num_orders"":2},{""price"":64799.97,""size"":0.61723266,""num_orders"":1}]"
btc_usd_d10_20260809T020956Z,3,2026-08-09T02:12:56.540654Z,2026-08-09T02:12:56.540772Z,BTC-USD,10,ok,,133943024376,2026-08-09T02:12:54.100961585Z,1.34431136,1.33997172,0.001616684929,64807,64807.010000000002,64807.005000000005,0.010000000002,0.001543043071,"[{""price"":64807.0,""size"":0.02316617,""num_orders"":3},{""price"":64805.7,""size"":0.03086148,""num_orders"":2},{""price"":64805.66,""size"":0.00115728,""num_orders"":1},{""price"":64805.38,""size"":0.00540065,""num_orders"":1},{""price"":64803.77,""size"":0.00675069,""num_orders"":1},{""price"":64803.48,""size"":0.001546,""num_orders"":1},{""price"":64802.23,""size"":0.1633196,""num_orders"":1},{""price"":64802.22,""size"":0.43374614,""num_orders"":1},{""price"":64802.21,""size"":0.4937603,""num_orders"":1},{""price"":64802.19,""size"":0.18460305,""num_orders"":1}]","[{""price"":64807.01,""size"":0.69882554,""num_orders"":8},{""price"":64807.46,""size"":0.16922598,""num_orders"":1},{""price"":64807.47,""size"":0.12344255,""num_orders"":1},{""price"":64807.71,""size"":0.00231054,""num_orders"":1},{""price"":64808.31,""size"":0.03086024,""num_orders"":2},{""price"":64808.63,""size"":0.00540065,""num_orders"":1},{""price"":64808.78,""size"":0.0003183,""num_orders"":2},{""price"":64809.41,""size"":0.12343887,""num_orders"":1},{""price"":64809.9,""size"":0.001546,""num_orders"":1},{""price"":64810.66,""size"":0.18460305,""num_orders"":1}]"
btc_usd_d10_20260809T020956Z,4,2026-08-09T02:13:56.540654Z,2026-08-09T02:13:56.540773Z,BTC-USD,10,ok,,133943045167,2026-08-09T02:13:54.545486127Z,0.62616951,1.44208702,-0.39449531437,64799.059999999998,64799.07,64799.065000000002,0.010000000002,0.001543232144,"[{""price"":64799.06,""size"":0.0322442,""num_orders"":3},{""price"":64798.03,""size"":0.02579675,""num_orders"":1},{""price"":64798.02,""size"":0.01234538,""num_orders"":1},{""price"":64797.76,""size"":0.03086526,""num_orders"":2},{""price"":64797.44,""size"":0.00190576,""num_orders"":1},{""price"":64797.06,""size"":0.001546,""num_orders"":1},{""price"":64794.86,""size"":0.08,""num_orders"":1},{""price"":64794.85,""size"":0.23799944,""num_orders"":1},{""price"":64794.79,""size"":0.08,""num_orders"":1},{""price"":64794.78,""size"":0.12346672,""num_orders"":1}]","[{""price"":64799.07,""size"":0.18452172,""num_orders"":4},{""price"":64799.08,""size"":3.087e-05,""num_orders"":1},{""price"":64799.99,""size"":0.15,""num_orders"":1},{""price"":64800.27,""size"":0.001546,""num_orders"":1},{""price"":64800.37,""size"":0.03086402,""num_orders"":2},{""price"":64800.7,""size"":0.00540131,""num_orders"":1},{""price"":64801.07,""size"":0.08,""num_orders"":1},{""price"":64801.08,""size"":0.12345475,""num_orders"":1},{""price"":64801.11,""size"":0.37250805,""num_orders"":1},{""price"":64802.44,""size"":0.4937603,""num_orders"":1}]"
btc_usd_d10_20260809T020956Z,5,2026-08-09T02:14:56.540654Z,2026-08-09T02:14:56.540798Z,BTC-USD,10,ok,,133943064120,2026-08-09T02:14:55.601291818Z,0.43072455,1.13512199,-0.449850877468,64799.040000000001,64799.050000000003,64799.044999999998,0.010000000002,0.00154323262,"[{""price"":64799.04,""size"":0.03497,""num_orders"":4},{""price"":64798.91,""size"":0.01234601,""num_orders"":1},{""price"":64798.36,""size"":0.048046,""num_orders"":1},{""price"":64798.35,""size"":0.07691794,""num_orders"":1},{""price"":64797.74,""size"":0.03086528,""num_orders"":2},{""price"":64797.42,""size"":0.00201512,""num_orders"":1},{""price"":64797.06,""size"":0.001546,""num_orders"":1},{""price"":64796.63,""size"":0.09283721,""num_orders"":2},{""price"":64795.78,""size"":0.12346482,""num_orders"":1},{""price"":64794.59,""size"":0.00771617,""num_orders"":1}]","[{""price"":64799.05,""size"":0.14840006,""num_orders"":3},{""price"":64799.07,""size"":0.15,""num_orders"":1},{""price"":64800.27,""size"":0.001546,""num_orders"":1},{""price"":64800.35,""size"":0.03086404,""num_orders"":2},{""price"":64800.7,""size"":0.00540131,""num_orders"":1},{""price"":64800.97,""size"":0.08,""num_orders"":1},{""price"":64800.98,""size"":0.58642813,""num_orders"":1},{""price"":64801.69,""size"":0.12345357,""num_orders"":1},{""price"":64802.54,""size"":0.00227725,""num_orders"":1},{""price"":64802.89,""size"":0.00675163,""num_orders"":1}]"
btc_usd_d10_20260809T020956Z,6,2026-08-09T02:15:56.540654Z,2026-08-09T02:15:56.540748Z,BTC-USD,10,ok,,133943087188,2026-08-09T02:15:55.038231357Z,0.78069478,1.74997508,-0.383013333869,64788.949999999997,64788.959999999999,64788.955000000002,0.010000000002,0.001543472958,"[{""price"":64788.95,""size"":0.02855601,""num_orders"":5},{""price"":64787.65,""size"":0.03087008,""num_orders"":2},{""price"":64787.43,""size"":0.001546,""num_orders"":1},{""price"":64784.69,""size"":0.07464449,""num_orders"":1},{""price"":64784.32,""size"":0.12348665,""num_orders"":1},{""price"":64784.22,""size"":0.001546,""num_orders"":1},{""price"":64783.66,""size"":0.08,""num_orders"":1},{""price"":64783.65,""size"":0.36311061,""num_orders"":2},{""price"":64783.64,""size"":0.07691794,""num_orders"":1},{""price"":64783.52,""size"":1.7e-05,""num_orders"":1}]","[{""price"":64788.96,""size"":0.30700364,""num_orders"":6},{""price"":64789.71,""size"":0.53734031,""num_orders"":5},{""price"":64790.02,""size"":0.12347581,""num_orders"":1},{""price"":64790.26,""size"":0.03086884,""num_orders"":2},{""price"":64790.58,""size"":0.00540215,""num_orders"":1},{""price"":64790.64,""size"":0.001546,""num_orders"":1},{""price"":64790.77,""size"":0.15,""num_orders"":1},{""price"":64791.83,""size"":0.58642813,""num_orders"":1},{""price"":64792.05,""size"":0.00115759,""num_orders"":1},{""price"":64793.52,""size"":0.00675261,""num_orders"":1}]"
btc_usd_d10_20260809T020956Z,7,2026-08-09T02:16:56.540654Z,2026-08-09T02:16:56.540831Z,BTC-USD,10,ok,,133943109246,2026-08-09T02:16:53.623488432Z,1.76439365,1.70869353,0.016037639458,64778.449999999997,64778.459999999999,64778.455000000002,0.010000000002,0.001543723141,"[{""price"":64778.45,""size"":0.04386735,""num_orders"":5},{""price"":64778.25,""size"":0.64818601,""num_orders"":2},{""price"":64778.24,""size"":0.07691794,""num_orders"":1},{""price"":64777.15,""size"":0.03087508,""num_orders"":2},{""price"":64776.28,""size"":1.7e-05,""num_orders"":1},{""price"":64776.18,""size"":0.0349974,""num_orders"":1},{""price"":64775.22,""size"":0.58642813,""num_orders"":1},{""price"":64775.21,""size"":0.18460305,""num_orders"":1},{""price"":64775.2,""size"":0.0349974,""num_orders"":1},{""price"":64775.07,""size"":0.12350429,""num_orders"":1}]","[{""price"":64778.46,""size"":0.23524053,""num_orders"":5},{""price"":64778.48,""size"":0.03,""num_orders"":1},{""price"":64779.76,""size"":0.03087384,""num_orders"":2},{""price"":64780.08,""size"":0.00540303,""num_orders"":1},{""price"":64780.94,""size"":0.00162906,""num_orders"":1},{""price"":64781.71,""size"":0.12349164,""num_orders"":1},{""price"":64782.27,""size"":0.00675378,""num_orders"":1},{""price"":64782.85,""size"":0.1633196,""num_orders"":1},{""price"":64782.86,""size"":0.52555392,""num_orders"":1},{""price"":64782.87,""size"":0.58642813,""num_orders"":1}]"
btc_usd_d10_20260809T020956Z,8,2026-08-09T02:17:56.540654Z,2026-08-09T02:17:56.540780Z,BTC-USD,10,ok,,133943129379,2026-08-09T02:17:54.135282283Z,0.39668048,2.22326467,-0.697184133798,64782.260000000002,64782.269999999997,64782.264999999999,0.009999999995,0.00154363235,"[{""price"":64782.26,""size"":0.07016351,""num_orders"":6},{""price"":64781.01,""size"":0.001546,""num_orders"":1},{""price"":64780.97,""size"":0.02165675,""num_orders"":1},{""price"":64780.96,""size"":0.03087326,""num_orders"":2},{""price"":64780.64,""size"":0.00540271,""num_orders"":1},{""price"":64780.4,""size"":0.14624234,""num_orders"":1},{""price"":64780.38,""size"":0.07691794,""num_orders"":1},{""price"":64780.24,""size"":0.00771819,""num_orders"":1},{""price"":64780.22,""size"":0.00115772,""num_orders"":1},{""price"":64780.06,""size"":0.03500206,""num_orders"":1}]","[{""price"":64782.27,""size"":0.35062446,""num_orders"":7},{""price"":64783.52,""size"":0.08,""num_orders"":1},{""price"":64783.53,""size"":0.15,""num_orders"":1},{""price"":64783.57,""size"":0.03087202,""num_orders"":2},{""price"":64783.89,""size"":0.00540271,""num_orders"":1},{""price"":64784.22,""size"":0.001546,""num_orders"":1},{""price"":64784.8,""size"":0.88815457,""num_orders"":1},{""price"":64784.81,""size"":0.58642813,""num_orders"":1},{""price"":64786.04,""size"":0.12348339,""num_orders"":1},{""price"":64786.08,""size"":0.00675339,""num_orders"":1}]"
btc_usd_d10_20260809T020956Z,9,2026-08-09T02:18:56.540654Z,2026-08-09T02:18:56.540751Z,BTC-USD,10,ok,,133943147094,2026-08-09T02:18:55.128576290Z,0.71080424,2.24108502,-0.518407245399,64782.260000000002,64782.269999999997,64782.264999999999,0.009999999995,0.00154363235,"[{""price"":64782.26,""size"":0.02070291,""num_orders"":7},{""price"":64781.97,""size"":0.13135224,""num_orders"":1},{""price"":64781.2,""size"":0.18460305,""num_orders"":1},{""price"":64781.01,""size"":0.001546,""num_orders"":1},{""price"":64780.96,""size"":0.03087326,""num_orders"":2},{""price"":64780.64,""size"":0.0029982,""num_orders"":1},{""price"":64780.53,""size"":0.21909039,""num_orders"":2},{""price"":64780.38,""size"":0.07691794,""num_orders"":1},{""price"":64780.24,""size"":0.00771819,""num_orders"":1},{""price"":64780.06,""size"":0.03500206,""num_orders"":1}]","[{""price"":64782.27,""size"":0.38472353,""num_orders"":6},{""price"":64783.53,""size"":0.15,""num_orders"":1},{""price"":64783.57,""size"":0.03087202,""num_orders"":2},{""price"":64783.89,""size"":0.00540271,""num_orders"":1},{""price"":64784.1,""size"":0.00162899,""num_orders"":1},{""price"":64784.22,""size"":0.001546,""num_orders"":1},{""price"":64784.61,""size"":0.8891272,""num_orders"":1},{""price"":64784.62,""size"":0.58642813,""num_orders"":1},{""price"":64786.08,""size"":0.00675339,""num_orders"":1},{""price"":64786.57,""size"":0.18460305,""num_orders"":1}]"
