window_id,sample_index,planned_at_utc,collected_at_utc,product_id,depth,status,error,sequence,snapshot_time_utc,bid_volume,ask_volume,imbalance,best_bid,best_ask,mid_price,spread,spread_bps,bids_json,asks_json
btc_usd_d10_20260810T234839Z,12,2026-08-11T00:00:39.137365Z,2026-08-11T00:00:39.137448Z,BTC-USD,10,ok,,134021854355,2026-08-11T00:00:37.546414035Z,1.16360065,2.3744531,-0.342236872461,63901.790000000001,63901.800000000003,63901.794999999998,0.010000000002,0.001564901268,"[{""price"":63901.79,""size"":0.06726236,""num_orders"":3},{""price"":63901.44,""size"":0.4195352,""num_orders"":1},{""price"":63901.43,""size"":0.21897033,""num_orders"":1},{""price"":63901.38,""size"":7.448e-05,""num_orders"":1},{""price"":63901.04,""size"":0.06,""num_orders"":2},{""price"":63900.51,""size"":0.03129866,""num_orders"":2},{""price"":63900.19,""size"":0.00547715,""num_orders"":1},{""price"":63899.98,""size"":0.12519564,""num_orders"":1},{""price"":63899.4,""size"":0.21904062,""num_orders"":2},{""price"":63898.77,""size"":0.01674621,""num_orders"":1}]","[{""price"":63901.8,""size"":0.00133353,""num_orders"":3},{""price"":63903.08,""size"":0.0312974,""num_orders"":2},{""price"":63904.49,""size"":0.60369168,""num_orders"":1},{""price"":63904.5,""size"":1.0,""num_orders"":1},{""price"":63905.0,""size"":0.01001725,""num_orders"":2},{""price"":63905.63,""size"":0.0011736,""num_orders"":2},{""price"":63905.73,""size"":1.8e-05,""num_orders"":1},{""price"":63906.52,""size"":0.12518284,""num_orders"":1},{""price"":63908.02,""size"":0.41461563,""num_orders"":1},{""price"":63908.1,""size"":0.18712317,""num_orders"":1}]"
btc_usd_d10_20260810T234839Z,13,2026-08-11T00:01:39.137365Z,2026-08-11T00:01:39.137474Z,BTC-USD,10,ok,,134021886180,2026-08-11T00:01:36.649465059Z,0.75855018,2.02648111,-0.455266314082,63887.129999999997,63887.139999999999,63887.134999999995,0.010000000002,0.001565260361,"[{""price"":63887.13,""size"":0.15069193,""num_orders"":3},{""price"":63885.17,""size"":0.00745925,""num_orders"":1},{""price"":63884.73,""size"":0.21870773,""num_orders"":1},{""price"":63884.72,""size"":0.12522554,""num_orders"":1},{""price"":63884.03,""size"":0.01527486,""num_orders"":1},{""price"":63883.92,""size"":0.21897033,""num_orders"":1},{""price"":63883.9,""size"":0.00117167,""num_orders"":1},{""price"":63883.89,""size"":0.00022353,""num_orders"":1},{""price"":63882.46,""size"":0.01534666,""num_orders"":1},{""price"":63882.29,""size"":0.00547868,""num_orders"":1}]","[{""price"":63887.14,""size"":0.001174,""num_orders"":1},{""price"":63888.03,""size"":0.00071563,""num_orders"":2},{""price"":63888.41,""size"":0.70421284,""num_orders"":2},{""price"":63888.93,""size"":0.00684828,""num_orders"":1},{""price"":63889.5,""size"":1.0,""num_orders"":1},{""price"":63889.79,""size"":0.18712317,""num_orders"":1},{""price"":63889.96,""size"":0.1252153,""num_orders"":1},{""price"":63890.0,""size"":0.0003913,""num_orders"":1},{""price"":63890.01,""size"":1.8e-05,""num_orders"":1},{""price"":63890.02,""size"":0.00078259,""num_orders"":1}]"
btc_usd_d10_20260810T234839Z,14,2026-08-11T00:02:39.137365Z,2026-08-11T00:02:39.137495Z,BTC-USD,10,ok,,134021919500,2026-08-11T00:02:38.341555780Z,0.56368939,2.58813769,-0.64230944421,63856.480000000003,63856.489999999998,63856.485000000001,0.009999999995,0.001566011658,"[{""price"":63856.48,""size"":0.00616319,""num_orders"":3},{""price"":63855.2,""size"":0.03132086,""num_orders"":2},{""price"":63854.88,""size"":0.00548104,""num_orders"":1},{""price"":63854.83,""size"":3.131e-05,""num_orders"":1},{""price"":63854.64,""size"":4.51e-05,""num_orders"":1},{""price"":63854.1,""size"":0.06,""num_orders"":2},{""price"":63853.42,""size"":0.07820764,""num_orders"":1},{""price"":63852.73,""size"":0.0068513,""num_orders"":1},{""price"":63849.36,""size"":0.15661862,""num_orders"":1},{""price"":63849.28,""size"":0.21897033,""num_orders"":1}]","[{""price"":63856.49,""size"":0.63699841,""num_orders"":9},{""price"":63856.5,""size"":1.0,""num_orders"":1},{""price"":63856.51,""size"":0.0011745,""num_orders"":1},{""price"":63857.12,""size"":0.00782975,""num_orders"":1},{""price"":63857.43,""size"":0.12527909,""num_orders"":1},{""price"":63857.77,""size"":0.0313196,""num_orders"":2},{""price"":63858.08,""size"":0.00548108,""num_orders"":1},{""price"":63858.26,""size"":0.12527745,""num_orders"":1},{""price"":63858.5,""size"":0.43580748,""num_orders"":1},{""price"":63858.51,""size"":0.21897033,""num_orders"":1}]"
btc_usd_d10_20260810T234839Z,15,2026-08-11T00:03:39.137365Z,2026-08-11T00:03:39.137456Z,BTC-USD,10,ok,,134021953075,2026-08-11T00:03:37.683069317Z,0.7740454,1.27573625,-0.244753313115,63878.209999999999,63878.220000000001,63878.214999999997,0.010000000002,0.001565478936,"[{""price"":63878.21,""size"":0.3047565,""num_orders"":7},{""price"":63878.2,""size"":0.03,""num_orders"":1},{""price"":63878.18,""size"":0.03,""num_orders"":1},{""price"":63877.47,""size"":0.1754098,""num_orders"":1},{""price"":63877.22,""size"":0.00601703,""num_orders"":1},{""price"":63876.93,""size"":0.0313102,""num_orders"":2},{""price"":63876.78,""size"":0.00782848,""num_orders"":1},{""price"":63876.61,""size"":0.00547917,""num_orders"":1},{""price"":63876.23,""size"":0.05800001,""num_orders"":1},{""price"":63875.2,""size"":0.12524421,""num_orders"":1}]","[{""price"":63878.22,""size"":0.00528689,""num_orders"":3},{""price"":63879.5,""size"":0.03130894,""num_orders"":2},{""price"":63880.0,""size"":0.01,""num_orders"":1},{""price"":63881.91,""size"":0.45948455,""num_orders"":1},{""price"":63881.92,""size"":0.21897033,""num_orders"":1},{""price"":63882.05,""size"":0.00117404,""num_orders"":2},{""price"":63882.15,""size"":1.8e-05,""num_orders"":1},{""price"":63884.58,""size"":0.21897033,""num_orders"":1},{""price"":63884.6,""size"":0.18712317,""num_orders"":1},{""price"":63884.61,""size"":0.1434,""num_orders"":1}]"
btc_usd_d10_20260810T234839Z,16,2026-08-11T00:04:39.137365Z,2026-08-11T00:04:39.137475Z,BTC-USD,10,ok,,134021987425,2026-08-11T00:04:37.619024820Z,1.37707629,2.87608007,-0.352445020385,63878.220000000001,63878.230000000003,63878.225000000006,0.010000000002,0.00156547869,"[{""price"":63878.22,""size"":1.793e-05,""num_orders"":1},{""price"":63876.68,""size"":0.00016457,""num_orders"":1},{""price"":63876.26,""size"":0.0002798,""num_orders"":1},{""price"":63874.9,""size"":0.06,""num_orders"":2},{""price"":63874.29,""size"":1.8e-05,""num_orders"":1},{""price"":63873.34,""size"":0.1374454,""num_orders"":1},{""price"":63873.33,""size"":0.66064519,""num_orders"":2},{""price"":63873.32,""size"":0.2504922,""num_orders"":1},{""price"":63870.87,""size"":0.2504922,""num_orders"":1},{""price"":63870.48,""size"":0.017521,""num_orders"":1}]","[{""price"":63878.23,""size"":0.00709979,""num_orders"":1},{""price"":63878.86,""size"":0.2504922,""num_orders"":1},{""price"":63879.01,""size"":0.7354155,""num_orders"":2},{""price"":63879.51,""size"":0.03130894,""num_orders"":2},{""price"":63880.5,""size"":1.0,""num_orders"":1},{""price"":63881.53,""size"":0.2504922,""num_orders"":1},{""price"":63884.57,""size"":0.22477085,""num_orders"":1},{""price"":63884.58,""size"":0.2504922,""num_orders"":1},{""price"":63884.64,""size"":0.12522573,""num_orders"":1},{""price"":63884.94,""size"":0.00078266,""num_orders"":1}]"
btc_usd_d10_20260810T234839Z,17,2026-08-11T00:05:39.137365Z,2026-08-11T00:05:39.137524Z,BTC-USD,10,ok,,134022021935,2026-08-11T00:05:38.547079335Z,0.80328617,2.50424026,-0.514267724234,63874.290000000001,63874.300000000003,63874.294999999998,0.010000000002,0.00156557501,"[{""price"":63874.29,""size"":0.0072,""num_orders"":1},{""price"":63874.1,""size"":0.00950828,""num_orders"":2},{""price"":63873.01,""size"":0.03131214,""num_orders"":2},{""price"":63872.5,""size"":0.00547952,""num_orders"":1},{""price"":63872.24,""size"":0.00782884,""num_orders"":1},{""price"":63872.23,""size"":0.12525003,""num_orders"":1},{""price"":63871.32,""size"":0.01353919,""num_orders"":1},{""price"":63870.01,""size"":0.27446833,""num_orders"":1},{""price"":63870.0,""size"":0.2504922,""num_orders"":1},{""price"":63869.57,""size"":0.07820764,""num_orders"":1}]","[{""price"":63874.3,""size"":0.27398511,""num_orders"":1},{""price"":63875.57,""size"":0.03131088,""num_orders"":2},{""price"":63875.99,""size"":0.597,""num_orders"":1},{""price"":63876.0,""size"":1.0,""num_orders"":1},{""price"":63877.48,""size"":0.22502237,""num_orders"":1},{""price"":63877.49,""size"":0.2504922,""num_orders"":1},{""price"":63877.82,""size"":0.00039137,""num_orders"":1},{""price"":63877.87,""size"":0.00078274,""num_orders"":1},{""price"":63878.22,""size"":1.8e-05,""num_orders"":1},{""price"":63878.59,""size"":0.12523759,""num_orders"":1}]"
btc_usd_d10_20260810T234839Z,18,2026-08-11T00:06:39.137365Z,2026-08-11T00:06:39.137494Z,BTC-USD,10,ok,,134022043747,2026-08-11T00:06:38.178413734Z,0.33263153,4.23103092,-0.85422605916,63874.279999999999,63874.290000000001,63874.285000000003,0.010000000002,0.001565575255,"[{""price"":63874.28,""size"":0.02610453,""num_orders"":5},{""price"":63874.07,""size"":0.00782787,""num_orders"":1},{""price"":63874.0,""size"":0.01556188,""num_orders"":1},{""price"":63873.0,""size"":0.03131214,""num_orders"":2},{""price"":63872.5,""size"":0.00547952,""num_orders"":1},{""price"":63870.52,""size"":0.00684939,""num_orders"":1},{""price"":63869.45,""size"":0.12525549,""num_orders"":1},{""price"":63868.58,""size"":0.071,""num_orders"":1},{""price"":63868.01,""size"":0.00164071,""num_orders"":1},{""price"":63868.0,""size"":0.0416,""num_orders"":2}]","[{""price"":63874.29,""size"":1.31937958,""num_orders"":11},{""price"":63874.3,""size"":0.36531991,""num_orders"":5},{""price"":63874.31,""size"":0.01353843,""num_orders"":1},{""price"":63874.49,""size"":0.80544665,""num_orders"":1},{""price"":63874.5,""size"":1.0,""num_orders"":1},{""price"":63875.06,""size"":0.1252445,""num_orders"":1},{""price"":63875.57,""size"":0.03131088,""num_orders"":2},{""price"":63875.89,""size"":0.00547951,""num_orders"":1},{""price"":63875.99,""size"":0.18712317,""num_orders"":1},{""price"":63876.6,""size"":0.37818829,""num_orders"":1}]"
btc_usd_d10_20260810T234839Z,19,2026-08-11T00:07:39.137365Z,2026-08-11T00:07:39.137526Z,BTC-USD,10,ok,,134022082969,2026-08-11T00:07:36.602416187Z,1.23707315,1.76752427,-0.176546487216,63838.18,63838.190000000002,63838.184999999998,0.010000000002,0.001566460576,"[{""price"":63838.18,""size"":0.21160586,""num_orders"":4},{""price"":63836.9,""size"":0.03132984,""num_orders"":2},{""price"":63835.02,""size"":0.15665382,""num_orders"":1},{""price"":63832.99,""size"":0.02314929,""num_orders"":1},{""price"":63832.52,""size"":0.03877619,""num_orders"":1},{""price"":63832.42,""size"":0.01354653,""num_orders"":1},{""price"":63829.7,""size"":0.2848597,""num_orders"":1},{""price"":63829.66,""size"":0.1434,""num_orders"":1},{""price"":63829.55,""size"":0.26533081,""num_orders"":2},{""price"":63829.11,""size"":0.06842111,""num_orders"":1}]","[{""price"":63838.19,""size"":0.65562025,""num_orders"":8},{""price"":63838.2,""size"":0.03,""num_orders"":1},{""price"":63838.22,""size"":0.03,""num_orders"":1},{""price"":63839.15,""size"":0.1374454,""num_orders"":1},{""price"":63839.16,""size"":0.2819562,""num_orders"":1},{""price"":63839.18,""size"":0.43569494,""num_orders"":2},{""price"":63839.47,""size"":0.03132858,""num_orders"":2},{""price"":63839.8,""size"":0.0054827,""num_orders"":1},{""price"":63840.03,""size"":0.0799981,""num_orders"":1},{""price"":63840.99,""size"":0.0799981,""num_orders"":1}]"
btc_usd_d10_20260810T234839Z,20,2026-08-11T00:08:39.137365Z,2026-08-11T00:08:39.137547Z,BTC-USD,10,ok,,134022116475,2026-08-11T00:08:38.545730210Z,0.84123416,1.83353055,-0.370984552881,63862.489999999998,63862.5,63862.494999999995,0.010000000002,0.001565864284,"[{""price"":63862.49,""size"":0.17801152,""num_orders"":3},{""price"":63861.17,""size"":0.12527174,""num_orders"":1},{""price"":63860.89,""size"":0.00548052,""num_orders"":1},{""price"":63859.85,""size"":0.01354339,""num_orders"":1},{""price"":63858.74,""size"":0.00685065,""num_orders"":1},{""price"":63856.21,""size"":0.00156618,""num_orders"":1},{""price"":63854.55,""size"":0.16840472,""num_orders"":2},{""price"":63854.54,""size"":0.2819562,""num_orders"":1},{""price"":63853.82,""size"":0.06,""num_orders"":2},{""price"":63853.8,""size"":0.00014924,""num_orders"":1}]","[{""price"":63862.5,""size"":0.15583506,""num_orders"":2},{""price"":63862.99,""size"":0.09464357,""num_orders"":1},{""price"":63865.0,""size"":0.01,""num_orders"":1},{""price"":63865.78,""size"":0.11195697,""num_orders"":1},{""price"":63865.79,""size"":0.18712317,""num_orders"":1},{""price"":63866.33,""size"":0.00039144,""num_orders"":1},{""price"":63866.43,""size"":1.8e-05,""num_orders"":1},{""price"":63867.2,""size"":0.2819562,""num_orders"":1},{""price"":63868.48,""size"":0.1374454,""num_orders"":1},{""price"":63868.49,""size"":0.85416074,""num_orders"":1}]"
btc_usd_d10_20260810T234839Z,21,2026-08-11T00:09:39.137365Z,2026-08-11T00:09:39.137484Z,BTC-USD,10,ok,,134022149890,2026-08-11T00:09:37.684439978Z,2.65102372,2.01588786,0.136093399053,63886.07,63886.080000000002,63886.074999999997,0.010000000002,0.001565286332,"[{""price"":63886.07,""size"":2.29805527,""num_orders"":7},{""price"":63884.79,""size"":0.03130636,""num_orders"":2},{""price"":63884.47,""size"":0.0054785,""num_orders"":1},{""price"":63883.93,""size"":0.00117396,""num_orders"":1},{""price"":63883.76,""size"":0.12522744,""num_orders"":1},{""price"":63883.34,""size"":0.0078269,""num_orders"":1},{""price"":63882.31,""size"":0.03605066,""num_orders"":2},{""price"":63879.04,""size"":0.06837963,""num_orders"":1},{""price"":63878.34,""size"":0.017525,""num_orders"":1},{""price"":63876.95,""size"":0.06,""num_orders"":2}]","[{""price"":63886.08,""size"":0.05688137,""num_orders"":4},{""price"":63887.59,""size"":0.03130498,""num_orders"":2},{""price"":63889.34,""size"":0.1374454,""num_orders"":1},{""price"":63889.35,""size"":0.18712317,""num_orders"":1},{""price"":63889.36,""size"":0.2819562,""num_orders"":1},{""price"":63890.0,""size"":0.01,""num_orders"":1},{""price"":63890.01,""size"":1.8e-05,""num_orders"":1},{""price"":63891.55,""size"":0.2819562,""num_orders"":1},{""price"":63891.88,""size"":0.02920254,""num_orders"":1},{""price"":63892.5,""size"":1.0,""num_orders"":1}]"
